Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Ripon,20230710,20:30,Sky Sports Racing Sky 415 Handicap (Class 6),1,755255,5,Future Times,G Lee,Jedd O'Keeffe,13,3,9.5,N,N,N,N,51,145,1m 4f 10y,8,6, Good,62,0,-1,3,4,Y,Flat,Turf,43
Ripon,20230710,20:30,Sky Sports Racing Sky 415 Handicap (Class 6),3,98-75,5,Alex The Great,Hayley Turner,D M Simcock,18,3,9.1,N,N,N,N,56,103,1m 4f 10y,8,6, Good,64,0,4,4,5,Y,Flat,Turf,5
Ripon,20230710,20:30,Sky Sports Racing Sky 415 Handicap (Class 6),8,5-7729,9,Churchella,Jason Watson,D O'Meara,27,3,9.11,N,N,N,N,57,151,1m 4f 10y,8,6, Good,66,0,11,5,3,Y,Flat,Turf,56
Ripon,20230710,20:30,Sky Sports Racing Sky 415 Handicap (Class 6),4,67586,6,Rajawail,Faye McManoman,B Rothwell,2,3,9.0,N,N,N,N,45,81,1m 4f 10y,8,6, Good,50,0,3,6,6,Y,Flat,Turf,43
Ripon,20230710,20:30,Sky Sports Racing Sky 415 Handicap (Class 6),6,4-04008,8,Deshi Girl,Daniel Muscutt,M Botti,18,3,9.8,N,N,N,N,54,41,1m 4f 10y,8,6, Good,55,0,-1,7,8,Y,Flat,Turf,42
Ripon,20230710,20:30,Sky Sports Racing Sky 415 Handicap (Class 6),7,899-770,0,Texas Boy,Cam Hardie,R Menzies,5,3,9.4,N,N,N,N,50,54,1m 4f 10y,8,6, Good,59,0,11,8,7,Y,Flat,Turf,26
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),4,331402,2,Miss Sligo,Saffie Osborne,J A Osborne,5,6,9.9,N,N,Y,N,48,178,1m 4f,10,6, Good To Soft,62,0,4,1,1,N,Flat,Turf,51
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),8,077253,3,Queen Of Steel,Jefferson Smith,M D I Usher,16,3,8.11,N,N,N,N,46,126,1m 4f,10,6, Good To Soft,54,0,6,2,4,N,Flat,Turf,40
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),6,080-735,5,Seraphia,L Morris,M L W Bell,26,3,8.11,N,N,N,N,45,115,1m 4f,10,6, Good To Soft,57,0,0,3,6,N,Flat,Turf,46
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),3,574-485,5,Magical Dragon,Billy Loughnane,P R Chamings,37,6,9.9,N,N,N,N,48,57,1m 4f,10,6, Good To Soft,60,0,4,4,8,N,Flat,Turf,33
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),9,4087-2,2,Mellow Mood,L P Keniry,S Kirk,18,3,8.11,N,N,N,N,48,130,1m 4f,10,6, Good To Soft,56,0,9,5,3,N,Flat,Turf,12
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),2,279/96-8,8,Good Impression,David Probert,B J Llewellyn,18,8,9.9,N,N,Y,N,46,116,1m 4f,10,6, Good To Soft,51,0,-5,6,5,N,Flat,Turf,16
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),1,67-9825,5,Manyana,Rob Hornby,J G Portman,25,4,9.9,N,N,N,N,50,167,1m 4f,10,6, Good To Soft,58,0,4,7,2,N,Flat,Turf,14
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),5,8900-86,6,Sous Surveillance,Finley Marsh,D J S Ffrench Davis,13,4,9.9,N,N,N,N,44,80,1m 4f,10,6, Good To Soft,40,0,9,8,7,N,Flat,Turf,27
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),7,078/0-,-,My Sand Boy,Rossa Ryan,A W Carroll,403,4,9.9,N,N,N,N,45,26,1m 4f,10,6, Good To Soft,44,0,20,9,9,N,Flat,Turf,-
Chepstow,20230710,20:40,Llamau - Together We Can End Homelessness Classified Stakes (Class 6),10,7-679,9,Aussie Mystic,Alec Voikhansky,Alexandra Dunn,79,3,8.11,N,N,N,N,50,14,1m 4f,10,6, Good To Soft,53,0,-4,10,10,N,Flat,Turf,-
Ripon,20230710,21:00,Family Day Bank Holiday Monday 28th August Handicap (Class 6),6,3-69273,3,Aurora Glory,Cam Hardie,Ollie Pears,16,3,9.7,N,N,N,N,58,122,6f,8,6, Good,70,0,0,1,6,Y,Flat,Turf,43
Ripon,20230710,21:00,Family Day Bank Holiday Monday 28th August Handicap (Class 6),2,984518,8,Made Of Lir,Jonny Peate,S England,5,3,8.13,N,N,Y,Y,50,190,6f,8,6, Good,71,0,6,2,1,Y,Flat,Turf,48
Ripon,20230710,21:00,Family Day Bank Holiday Monday 28th August Handicap (Class 6),3,0603-08,8,Spurn Point,Alex Jary,L A Mullaney,16,3,8.9,N,N,N,N,45,28,6f,8,6, Good,65,0,5,3,8,Y,Flat,Turf,36
Ripon,20230710,21:00,Family Day Bank Holiday Monday 28th August Handicap (Class 6),8,23-8224,4,Glendown,D Allan,T D Easterby,7,3,9.9,N,N,N,N,60,173,6f,8,6, Good,71,0,5,4,3,Y,Flat,Turf,45
Ripon,20230710,21:00,Family Day Bank Holiday Monday 28th August Handicap (Class 6),1,078346,6,Bryce,Faye McManoman,N Tinkler,10,3,9.1,N,N,N,N,52,150,6f,8,6, Good,70,0,9,5,4,Y,Flat,Turf,48
Ripon,20230710,21:00,Family Day Bank Holiday Monday 28th August Handicap (Class 6),5,56-5472,2,Mrs Trump,G Lee,P T Midgley,13,3,9.9,N,N,N,N,60,142,6f,8,6, Good,72,0,3,6,5,Y,Flat,Turf,39
Ripon,20230710,21:00,Family Day Bank Holiday Monday 28th August Handicap (Class 6),4,048-979,9,The Camacho Kid,Zak Wheatley,D Carroll,16,3,8.9,N,N,N,N,45,28,6f,8,6, Good,55,0,0,7,7,Y,Flat,Turf,-
Ripon,20230710,21:00,Family Day Bank Holiday Monday 28th August Handicap (Class 6),7,22334-3,3,Fortuitous Star,Sam James,Grant Tuer,11,3,9.3,N,N,N,N,54,178,6f,8,6, Good,68,0,3,8,2,Y,Flat,Turf,64
