Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),5,54-24,4,Opera Legend,J Fanning,W J Haggas,31,3,9.1,Y,N,N,N,66,191,1m 100y,11,6, Good To Firm,75,-1,5,1,4.0,Y,Flat,Turf,63
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),3,14-4351,1,My Honey B,Billy Garritty,M & D Easterby,23,3,9.6,N,N,Y,N,62,246,1m 100y,11,6, Good To Firm,74,0,1,2,2.0,Y,Flat,Turf,44
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),4,083-367,7,Mister Sox,D Allan,T D Easterby,13,3,9.4,N,N,N,N,60,100,1m 100y,11,6, Good To Firm,75,-1,2,3,8.0,Y,Flat,Turf,32
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),9,457352,2,Ubettabequick,Rowan Scott,N Tinkler,11,3,9.6,N,N,N,N,62,204,1m 100y,11,6, Good To Firm,73,0,-5,4,3.0,Y,Flat,Turf,66
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),8,7070-7,7,Sling Yer Hook,D Fentiman,T D Easterby,14,3,8.1,N,N,N,N,52,41,1m 100y,11,6, Good To Firm,73,0,-8,5,11.0,Y,Flat,Turf,42
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),10,570-512,2,Star Start,P Mulrennan,R Menzies,4,3,9.1,Y,N,N,N,57,249,1m 100y,11,6, Good To Firm,78,0,-7,6,1.0,Y,Flat,Turf,71
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),11,568445,5,Senseofentitlement,Ben Robinson,D O'Meara,10,3,9.2,N,N,N,N,58,159,1m 100y,11,6, Good To Firm,73,-1,-5,7,6.0,Y,Flat,Turf,55
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),2,054-388,8,Kittykarma,O J Orr,R A Fahey,16,3,9.8,N,N,N,N,64,41,1m 100y,11,6, Good To Firm,75,-1,8,8,10.0,Y,Flat,Turf,46
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),6,460836,6,Congruent,B A Curtis,K P De Foy,5,3,9.7,N,N,N,N,63,136,1m 100y,11,6, Good To Firm,73,-1,5,9,7.0,Y,Flat,Turf,66
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),7,0-84795,5,Alodia,Cam Hardie,S Kirk,101,3,8.4,N,N,N,N,45,50,1m 100y,11,6, Good To Firm,71,0,-8,10,9.0,Y,Flat,Turf,-
Beverley,20230707,19:00,Jacksons Of Yorkshire Handicap (Class 6),1,2-23554,4,Edmund Ironside,C Lee,K R Burke,14,3,9.3,N,N,N,N,59,159,1m 100y,11,6, Good To Firm,75,-1,6,11,5.0,Y,Flat,Turf,55
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,13,5,5,Dubeyeracingcraic,L T McAteer,C Byrnes,13,4,10.0,N,N,N,N,-,89,1m 4f 20y,17,-, Good,78,0,8,1,7.0,N,Flat,Turf,27
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,15,64,4,Delicate Girl,D P McDonogh,J P O'Brien,30,3,9.3,N,N,N,N,-,123,1m 4f 20y,17,-, Good,77,0,2,2,3.0,N,Flat,Turf,72
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,4,8-22,2,Esquiline,B M Coen,J P Murtagh,28,3,9.3,N,N,N,N,88,246,1m 4f 20y,17,-, Good,87,0,0,3,1.0,N,Flat,Turf,74
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,12,84,4,Miss Mchenry,G F Carroll,G M Lyons,19,3,9.3,N,N,N,N,-,117,1m 4f 20y,17,-, Good,84,0,0,4,4.0,N,Flat,Turf,50
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,7,08,8,Silver Salver,Reserve 1,W McCreery,15,3,9.3,N,N,N,N,-,67,1m 4f 20y,17,-, Good,73,0,3,5,9.0,N,Flat,Turf,34
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,11,845,5,Angelic Appeal,S Foley,Mrs J Harrington,30,3,9.3,N,N,N,N,78,132,1m 4f 20y,17,-, Good,73,0,2,6,2.0,N,Flat,Turf,63
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,14,06,6,Alluring,Reserve 2,K J Condon,13,3,9.3,N,N,N,N,-,100,1m 4f 20y,17,-, Good,70,0,1,7,6.0,N,Flat,Turf,29
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,2,7,7,Diana Moon,M P Sheehy,J P O'Brien,30,3,9.3,N,N,N,N,-,46,1m 4f 20y,17,-, Good,61,0,2,8,11.0,N,Flat,Turf,52
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,1,73,3,Celebrating Ethel,R P Whelan,A Kinirons,36,4,10.0,N,N,N,N,-,81,1m 4f 20y,17,-, Good,69,0,8,9,8.0,N,Flat,Turf,13
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,6,9354-38,8,As Fast As Wind,R C Colgan,A Murray,26,3,9.3,N,N,N,N,77,111,1m 4f 20y,17,-, Good,79,0,3,10,5.0,N,Flat,Turf,72
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,10,09-,-,Dramatic Dawn,Kyle Faulkner,P Cluskey,281,4,10.0,N,N,N,N,-,26,1m 4f 20y,17,-, Good,24,0,14,11,16.0,N,Flat,Turf,-
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,8,007-,-,I'm Polly,Cillian McConnell,J C McConnell,384,4,10.0,N,N,N,N,-,26,1m 4f 20y,17,-, Good,43,0,14,12,17.0,N,Flat,Turf,3
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,3,00,0,Helens Delight,A C Persse,J F O'Shea,3,4,10.0,N,N,N,N,-,34,1m 4f 20y,17,-, Good,17,0,13,13,14.0,N,Flat,Turf,-
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,17,00,0,Dark Miss,N M Crosse,L Comer,80,4,10.0,N,N,N,N,-,26,1m 4f 20y,17,-, Good,38,0,8,14,15.0,N,Flat,Turf,-
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,9,-,-,Aunt Helga,D McMonagle,J P O'Brien,-,3,9.3,N,N,N,N,-,46,1m 4f 20y,17,-, Good,0,0,0,15,10.0,N,Flat,Turf,-
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,16,-,-,Erato,J A Heffernan,A P O'Brien,-,3,9.3,N,N,N,N,-,46,1m 4f 20y,17,-, Good,0,0,0,16,12.0,N,Flat,Turf,-
Bellewstown,20230707,19:05,Irish Stallion Farms EBF Fillies Maiden,5,-,-,Mambo De La Luna,J Kearney,G M Lyons,-,3,9.3,N,N,N,N,-,46,1m 4f 20y,17,-, Good,0,0,0,17,13.0,N,Flat,Turf,-
Haydock,20230707,19:15,British EBF Fillies' Novice Stakes (GBB Race) (Class 4),7,56,6,Doubletalk,Jason Hart,Charlie Johnston,30,2,9.2,N,N,N,N,-,109,6f 212y,7,4, Good,76,0,0,1,2.0,N,Flat,Turf,64
Haydock,20230707,19:15,British EBF Fillies' Novice Stakes (GBB Race) (Class 4),1,3,3,Beveragino,Hector Crouch,M L W Bell,26,2,9.2,N,N,N,N,-,111,6f 212y,7,4, Good,80,-1,0,2,1.0,N,Flat,Turf,66
Haydock,20230707,19:15,British EBF Fillies' Novice Stakes (GBB Race) (Class 4),6,-,-,Darnation,Sam James,K R Burke,-,2,9.2,N,N,N,N,-,46,6f 212y,7,4, Good,0,0,0,3,3.0,N,Flat,Turf,-
Haydock,20230707,19:15,British EBF Fillies' Novice Stakes (GBB Race) (Class 4),5,-,-,Eagle Beam,David Probert,A M Balding,-,2,9.2,N,N,N,N,-,46,6f 212y,7,4, Good,0,0,0,4,4.0,N,Flat,Turf,-
Haydock,20230707,19:15,British EBF Fillies' Novice Stakes (GBB Race) (Class 4),2,-,-,Expensive Queen,N Callan,K A Ryan,-,2,9.2,N,N,N,N,-,46,6f 212y,7,4, Good,0,0,0,5,5.0,N,Flat,Turf,-
Haydock,20230707,19:15,British EBF Fillies' Novice Stakes (GBB Race) (Class 4),3,-,-,Lava Stream,D Tudhope,D O'Meara,-,2,9.2,N,N,N,N,-,46,6f 212y,7,4, Good,0,0,0,6,6.0,N,Flat,Turf,-
Haydock,20230707,19:15,British EBF Fillies' Novice Stakes (GBB Race) (Class 4),4,-,-,Magical Circle,J Garritty,R A Fahey,-,2,9.2,N,N,N,N,-,46,6f 212y,7,4, Good,0,0,0,7,7.0,N,Flat,Turf,-
Wexford,20230707,19:23,Molloy Metals Wexford GAA Raceday Handicap Chase,-,P210-07,7,Filon D'Oudairies,S D Torrens,J P Broderick,27,8,10.0,N,N,N,Y,114,138,2m 3f 170y,8,-, Good,154,0,-5,1,6.0,Y,Jump,Turf,108
Wexford,20230707,19:23,Molloy Metals Wexford GAA Raceday Handicap Chase,-,4PP5-F2,2,Birchdale,M M McDonagh,E Bolger,26,9,11.2,Y,N,Y,N,131,236,2m 3f 170y,8,-, Good,146,0,3,2,2.0,Y,Jump,Turf,83
Wexford,20230707,19:23,Molloy Metals Wexford GAA Raceday Handicap Chase,-,072U-P5,5,Take All,J S McGarvey,J J Hanlon,26,8,11.2,N,Y,N,N,131,196,2m 3f 170y,8,-, Good,153,0,-3,3,5.0,Y,Jump,Turf,77
Wexford,20230707,19:23,Molloy Metals Wexford GAA Raceday Handicap Chase,-,813F-96,6,All Those Years,S Fitzgerald,C Byrnes,37,9,10.13,N,N,N,N,128,57,2m 3f 170y,8,-, Good,145,0,-5,4,8.0,Y,Jump,Turf,-
Wexford,20230707,19:23,Molloy Metals Wexford GAA Raceday Handicap Chase,-,140958-,-,Sit Down Lucy,S W Flanagan,Peter Fahey,70,9,10.1,N,N,N,N,125,66,2m 3f 170y,8,-, Good,151,0,4,5,7.0,Y,Jump,Turf,126
Wexford,20230707,19:23,Molloy Metals Wexford GAA Raceday Handicap Chase,-,3/3301-4,4,Snugsborough Hall,B Hayes,L P Cusack,25,12,10.1,N,N,Y,N,125,267,2m 3f 170y,8,-, Good,133,0,4,6,1.0,Y,Jump,Turf,103
Wexford,20230707,19:23,Molloy Metals Wexford GAA Raceday Handicap Chase,-,132P5-5,5,Champagne Gold,Rachael Blackmore,H De Bromhead,25,8,11.3,N,Y,N,Y,132,197,2m 3f 170y,8,-, Good,153,0,2,7,4.0,Y,Jump,Turf,136
Wexford,20230707,19:23,Molloy Metals Wexford GAA Raceday Handicap Chase,-,111720-,-,Darver Star,K M Donoghue,G P Cromwell,69,11,11.12,N,N,Y,Y,141,224,2m 3f 170y,8,-, Good,145,0,7,8,3.0,Y,Jump,Turf,26
Beverley,20230707,19:35,Green Ginger Gallop Handicap (Class 6),4,6327-11,1,Bearwith,Cam Hardie,H Bethell,39,5,10.0,N,N,N,N,63,224,1m 4f 23y,7,6, Good To Firm,69,0,3,1,2.0,Y,Flat,Turf,55
Beverley,20230707,19:35,Green Ginger Gallop Handicap (Class 6),5,14-5494,4,Jamih,Phil Dennis,Miss T Jackson,15,8,9.5,N,N,Y,N,54,165,1m 4f 23y,7,6, Good To Firm,72,0,-16,2,4.0,Y,Flat,Turf,47
Beverley,20230707,19:35,Green Ginger Gallop Handicap (Class 6),6,470-632,2,Optician,D Allan,T D Easterby,18,3,9.3,N,N,N,N,64,217,1m 4f 23y,7,6, Good To Firm,68,-1,0,3,3.0,Y,Flat,Turf,59
Beverley,20230707,19:35,Green Ginger Gallop Handicap (Class 6),7,542-555,5,Heatherdown Hero,G Lee,R Menzies,35,4,9.13,N,N,N,N,62,124,1m 4f 23y,7,6, Good To Firm,68,-1,8,4,7.0,Y,Flat,Turf,31
Beverley,20230707,19:35,Green Ginger Gallop Handicap (Class 6),2,606-221,1,Valley Of Flowers,P Mulrennan,J Coward,10,5,9.6,N,N,N,Y,50,340,1m 4f 23y,7,6, Good To Firm,68,0,6,5,1.0,Y,Flat,Turf,54
Beverley,20230707,19:35,Green Ginger Gallop Handicap (Class 6),3,7-543,3,Baileys Khelstar,J Fanning,Charlie Johnston,29,3,9.4,N,N,N,N,65,151,1m 4f 23y,7,6, Good To Firm,71,-1,-3,6,6.0,Y,Flat,Turf,35
Beverley,20230707,19:35,Green Ginger Gallop Handicap (Class 6),1,534056-,-,Can Can Girl,Ben Robinson,T D Easterby,199,5,10.2,N,Y,Y,Y,65,155,1m 4f 23y,7,6, Good To Firm,72,-1,6,7,5.0,Y,Flat,Turf,58
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),12,24/0028-,-,Duleek Street,D W O'Connor,J C McConnell,19,5,9.13,N,N,N,N,60,166,1m 4f 20y,18,-, Good,68,0,-16,1,3.0,Y,Flat,Turf,41
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),14,40800/5,5,Mater Matuta,Siobhan Rutledge,E D Delany,13,7,9.0,N,Y,N,N,47,119,1m 4f 20y,18,-, Good,66,0,0,2,6.0,Y,Flat,Turf,50
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),8,990-026,6,Shining Aitch,J J G Ryan,T G McCourt,15,6,9.11,N,N,N,N,58,190,1m 4f 20y,18,-, Good,77,0,0,3,1.0,Y,Flat,Turf,43
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),6,6876-85,5,Slieve Bearnagh,M P Sheehy,M Halford & T Collins,14,6,9.3,N,N,N,N,50,110,1m 4f 20y,18,-, Good,78,0,2,4,9.0,Y,Flat,Turf,54
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),5,8-90630,0,Chilean,O McSweeney,L Comer,14,8,9.12,N,N,N,N,59,122,1m 4f 20y,18,-, Good,74,0,9,5,5.0,Y,Flat,Turf,41
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),4,044490,0,Supreme Law,J Coen,M J Smith,2,4,9.5,N,N,N,N,52,60,1m 4f 20y,18,-, Good,71,0,2,6,14.0,Y,Flat,Turf,41
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),11,860-438,8,Cleopatra's Needle,R C Colgan,H Rogers,26,5,9.4,N,N,N,N,51,115,1m 4f 20y,18,-, Good,71,0,2,7,8.0,Y,Flat,Turf,46
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),18,99-63,3,Dubai Clover,Reserve 1,J C McConnell,1,4,9.13,N,N,N,N,60,142,1m 4f 20y,18,-, Good,67,0,9,8,4.0,Y,Flat,Turf,30
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),17,070-,-,Dreamingofdelaney,K J Leonard,Paul Mulligan,293,3,8.7,N,N,N,N,47,7,1m 4f 20y,18,-, Good,46,0,-10,9,18.0,Y,Flat,Turf,-
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),3,68-7339,9,Glyde Ranger,D E Sheehy,T G McCourt,36,3,8.7,N,N,N,N,47,62,1m 4f 20y,18,-, Good,60,0,-6,10,13.0,Y,Flat,Turf,32
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),16,0980/00,0,Canning,N M Crosse,L Comer,105,7,9.0,N,N,N,N,47,42,1m 4f 20y,18,-, Good,72,0,-1,11,17.0,Y,Flat,Turf,-
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),15,00/44-90,0,Edge Of My Seat,Reserve 3,A A Howard,1,5,9.0,N,N,N,N,47,58,1m 4f 20y,18,-, Good,64,0,0,12,15.0,Y,Flat,Turf,61
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),9,3606/25-,-,Final Orders,C D Maxwell,G P Cromwell,84,7,9.12,Y,Y,N,N,59,187,1m 4f 20y,18,-, Good,66,0,-19,13,2.0,Y,Flat,Turf,60
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),10,6835-99,9,Tenth Amendment,R Whearty,K H Clarke,25,9,9.0,N,N,N,Y,47,119,1m 4f 20y,18,-, Good,67,0,-22,14,7.0,Y,Flat,Turf,53
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),1,665305-,-,Action Motion,P A Harnett,D Hogan,88,4,10.2,N,N,N,N,63,62,1m 4f 20y,18,-, Good,70,0,-11,15,12.0,Y,Flat,Turf,50
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),13,56006/5,5,Anycity,C J MacRedmond,J Larkin,100,7,9.7,N,N,N,N,54,105,1m 4f 20y,18,-, Good,70,0,0,16,10.0,Y,Flat,Turf,-
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),7,49-6060,0,Contrapposto,S T McCullagh,R Donohoe,2,9,9.4,N,N,N,N,51,76,1m 4f 20y,18,-, Good,75,0,0,17,11.0,Y,Flat,Turf,52
Bellewstown,20230707,19:40,Prizm Handicap (47-65) (Div 1),2,00780-9,9,Sceptred Isle,Reserve 2,John J Maguire,1,6,9.1,N,N,N,N,48,55,1m 4f 20y,18,-, Good,70,0,0,18,16.0,Y,Flat,Turf,48
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),7,952-371,1,Paws For Thought,R Kingscote,D McCain Jnr,7,5,10.1,N,N,Y,N,79,186,6f 212y,10,4, Good,93,0,-12,1,4.0,Y,Flat,Turf,81
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),1,571071,1,Young Fire,Mark Winn,D O'Meara,13,8,10.0,N,Y,Y,Y,83,209,6f 212y,10,4, Good,95,0,11,2,3.0,Y,Flat,Turf,67
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),8,3098-66,6,Royal Pleasure,Alistair Rawlinson,O Greenall & J Guerriero,21,5,10.3,N,N,Y,N,86,153,6f 212y,10,4, Good,87,-1,6,3,5.0,Y,Flat,Turf,69
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),3,2146-11,1,Metabolt,Laura Pearson,D Loughnane,18,4,10.0,N,N,Y,Y,83,315,6f 212y,10,4, Good,93,0,12,4,1.0,Y,Flat,Turf,62
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),6,31-10,0,Garner,Hector Crouch,A Watson,20,3,9.8,N,N,N,N,85,141,6f 212y,10,4, Good,91,-2,7,5,7.0,Y,Flat,Turf,46
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),5,244-405,5,Red Mirage,Jason Hart,J J Quinn,15,5,10.4,N,N,Y,N,87,135,6f 212y,10,4, Good,93,-1,8,6,8.0,Y,Flat,Turf,77
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),10,47-9080,0,Tuscan,D Tudhope,D O'Meara,21,4,9.13,N,N,Y,N,82,127,6f 212y,10,4, Good,86,-1,6,7,9.0,Y,Flat,Turf,56
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),2,12-3348,8,Dancinginthewoods,Stefano Cherchi,Miss A Murphy,120,6,9.5,N,N,Y,N,74,151,6f 212y,10,4, Good,88,0,1,8,6.0,Y,Flat,Turf,72
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),4,0-47113,3,Baileysgutfeeling,Benoit D L Sayette,Mrs N S Evans,12,4,10.4,N,N,Y,N,87,262,6f 212y,10,4, Good,87,0,3,9,2.0,Y,Flat,Turf,41
Haydock,20230707,19:50,Global Materials Handling Ltd Handicap (Class 4),9,0724-84,4,Waiting All Night,N Callan,R Spencer,30,3,9.4,N,N,N,N,81,96,6f 212y,10,4, Good,87,0,-3,10,10.0,Y,Flat,Turf,61
Wexford,20230707,19:58,Neville Hotels Handicap Chase,-,965-523,3,Berliet Express,S D Torrens,P J Rothwell,28,7,10.4,N,N,Y,N,85,267,2m,9,-, Good,121,0,4,1,1.0,Y,Jump,Turf,102
Wexford,20230707,19:58,Neville Hotels Handicap Chase,-,413F-05,5,Coole Arcade,Rachael Blackmore,H De Bromhead,28,9,11.8,N,N,Y,Y,103,162,2m,9,-, Good,114,0,-2,2,4.0,Y,Jump,Turf,87
Wexford,20230707,19:58,Neville Hotels Handicap Chase,-,6U641-3,3,Freddie Robdal,D J O'Keeffe,H De Bromhead,35,6,11.11,N,N,N,N,106,203,2m,9,-, Good,109,0,16,3,3.0,Y,Jump,Turf,101
Wexford,20230707,19:58,Neville Hotels Handicap Chase,-,55C-03F,F,Francois,Mr B Dunleavy,Mary Ellen Doyle,28,8,12.0,Y,N,N,N,109,107,2m,9,-, Good,105,0,1,4,8.0,Y,Jump,Turf,-
Wexford,20230707,19:58,Neville Hotels Handicap Chase,-,4U8640-,-,Peckham Springs,P J O'Hanlon,D A McLoughlin,148,6,11.8,N,N,Y,N,103,126,2m,9,-, Good,113,0,-1,5,7.0,Y,Jump,Turf,73
Wexford,20230707,19:58,Neville Hotels Handicap Chase,-,845-921,1,Clairmc,K M Donoghue,G P Cromwell,17,6,12.0,N,Y,N,N,109,261,2m,9,-, Good,116,0,0,6,2.0,Y,Jump,Turf,68
Wexford,20230707,19:58,Neville Hotels Handicap Chase,-,50P/00-4,4,Automatic,M M McDonagh,W J Burke,17,9,10.8,N,N,Y,N,89,148,2m,9,-, Good,105,0,-11,7,5.0,Y,Jump,Turf,48
Wexford,20230707,19:58,Neville Hotels Handicap Chase,-,9940-45,5,Some Woman,J J Slevin,S Doyle,35,7,10.12,N,N,N,N,93,128,2m,9,-, Good,107,0,0,8,6.0,Y,Jump,Turf,82
Wexford,20230707,19:58,Neville Hotels Handicap Chase,-,112138/,/,Black Samurai,S F O'Keeffe,S Aherne,608,9,12.0,N,Y,N,N,109,101,2m,9,-, Good,0,0,1,9,9.0,Y,Jump,Turf,-
Beverley,20230707,20:10,Churchill Tyres Handicap (Div 1) (Class 6),4,426793,3,Twilight Jazz,Theodore Ladd,M Appleby,13,3,9.0,N,N,N,N,47,128,7f 96y,9,6, Good To Firm,55,0,-1,1,5.0,Y,Flat,Turf,42
Beverley,20230707,20:10,Churchill Tyres Handicap (Div 1) (Class 6),9,853095,5,Monophonic,T Eaves,T Coyle,24,3,9.5,N,N,N,N,52,92,7f 96y,9,6, Good To Firm,60,0,0,2,7.0,Y,Flat,Turf,28
Beverley,20230707,20:10,Churchill Tyres Handicap (Div 1) (Class 6),2,940830,0,Merry Secret,B A Curtis,L A Mullaney,28,5,9.11,N,N,Y,N,50,169,7f 96y,9,6, Good To Firm,62,0,14,3,3.0,Y,Flat,Turf,33
Beverley,20230707,20:10,Churchill Tyres Handicap (Div 1) (Class 6),1,24-1942,2,Northbound,P Hanagan,Miss J A Camacho,35,5,10.4,N,N,Y,N,57,223,7f 96y,9,6, Good To Firm,61,0,15,4,1.0,Y,Flat,Turf,41
Beverley,20230707,20:10,Churchill Tyres Handicap (Div 1) (Class 6),8,638-07,7,Katie K,Ben Robinson,J Gallagher,44,4,9.8,N,N,N,N,47,26,7f 96y,9,6, Good To Firm,52,-1,0,5,9.0,Y,Flat,Turf,-
Beverley,20230707,20:10,Churchill Tyres Handicap (Div 1) (Class 6),6,807-379,9,Stripzee,D Allan,T D Easterby,14,4,9.9,N,Y,Y,N,48,121,7f 96y,9,6, Good To Firm,66,0,10,6,6.0,Y,Flat,Turf,47
Beverley,20230707,20:10,Churchill Tyres Handicap (Div 1) (Class 6),5,07-7684,4,Dr Rio,G Lee,P T Midgley,8,7,10.0,N,Y,Y,N,53,161,7f 96y,9,6, Good To Firm,65,0,2,7,4.0,Y,Flat,Turf,34
Beverley,20230707,20:10,Churchill Tyres Handicap (Div 1) (Class 6),3,233020-,-,Stoney Lane,Phil Dennis,Simon Whitaker,237,8,9.7,N,N,Y,Y,46,203,7f 96y,9,6, Good To Firm,60,0,-7,8,2.0,Y,Flat,Turf,52
Beverley,20230707,20:10,Churchill Tyres Handicap (Div 1) (Class 6),7,058400,0,Copper Mountain,Billy Garritty,M & D Easterby,57,4,10.2,N,N,Y,N,55,80,7f 96y,9,6, Good To Firm,62,0,13,9,8.0,Y,Flat,Turf,-
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),1,0945-50,0,Dollar Value,J J G Ryan,T G McCourt,19,8,10.0,N,N,Y,N,62,125,1m 4f 20y,17,-, Good,70,0,-25,1,3.0,Y,Flat,Turf,34
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),7,068672,2,Tara Power,M P Sheehy,K H Clarke,22,5,8.13,N,N,N,N,47,123,1m 4f 20y,17,-, Good,74,0,1,2,5.0,Y,Flat,Turf,54
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),3,00-0597,7,Csarina,S P Bird,M Mulvany,23,4,8.13,N,N,N,N,47,30,1m 4f 20y,17,-, Good,69,0,3,3,14.0,Y,Flat,Turf,48
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),9,9418-06,6,Dreaming Princess,D E Sheehy,N Lupini,13,3,9.3,N,N,N,N,63,100,1m 4f 20y,17,-, Good,67,0,6,4,7.0,Y,Flat,Turf,20
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),6,480747,7,Miss Upbeat,Reserve 1,J C McConnell,28,4,8.13,N,N,N,N,47,80,1m 4f 20y,17,-, Good,72,0,5,5,8.0,Y,Flat,Turf,47
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),17,620707,7,Kartayaz,Siobhan Rutledge,J C McConnell,21,6,9.5,N,N,N,N,53,68,1m 4f 20y,17,-, Good,69,0,4,6,9.0,Y,Flat,Turf,35
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),8,305-767,7,Darkened,K S McHugh,D Hogan,2,7,10.2,N,N,N,N,64,51,1m 4f 20y,17,-, Good,73,0,1,7,10.0,Y,Flat,Turf,39
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),12,608-700,0,Hot Lady,N M Crosse,L Comer,28,5,8.13,N,N,N,N,47,28,1m 4f 20y,17,-, Good,67,0,-1,8,15.0,Y,Flat,Turf,-
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),5,21300-0,0,Beer With The Boys,S T McCullagh,H D McGuigan,21,8,9.13,N,N,Y,N,61,115,1m 4f 20y,17,-, Good,70,0,0,9,6.0,Y,Flat,Turf,63
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),11,855355,5,Qasbaz,J Coen,J McAuley,26,6,9.11,N,N,N,N,59,129,1m 4f 20y,17,-, Good,71,0,1,10,2.0,Y,Flat,Turf,55
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),10,80-0007,7,Charlie Darling,L F Roche,G P Cromwell,36,3,8.7,N,N,N,N,47,7,1m 4f 20y,17,-, Good,67,0,-6,11,17.0,Y,Flat,Turf,22
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),4,0600-09,9,Kalaroun,J Cleary,Miss T L Cogan,105,5,9.1,N,N,N,N,58,50,1m 4f 20y,17,-, Good,72,0,-3,12,11.0,Y,Flat,Turf,38
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),16,07-0,0,Meoulflower,H J Horgan,P Cluskey,21,4,8.13,N,N,N,N,47,41,1m 4f 20y,17,-, Good,71,0,-5,13,13.0,Y,Flat,Turf,-
