Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),9,742-1P3,3,Ramensky,Tom Marquand,W J Haggas,22,3,9.7,N,N,N,N,78,211,1m 1f 209y,10,4, Good,88,0,-1,2,2.0,Y,Flat,Turf,69
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),4,4-40,0,Hakuna Babe,K Shoemark,W Jarvis,47,3,9.1,N,N,N,N,72,96,1m 1f 209y,10,4, Good,84,-2,-1,3,10.0,Y,Flat,Turf,78
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),3,6216,6,Abu Royal,Andrea Atzeni,Charlie Johnston,31,3,9.11,N,N,N,N,82,173,1m 1f 209y,10,4, Good,89,0,5,4,5.0,Y,Flat,Turf,65
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),6,731127,7,Blue Yonder,Rossa Ryan,R A Fahey,23,3,9.1,Y,N,Y,N,72,205,1m 1f 209y,10,4, Good,92,1,-9,5,4.0,Y,Flat,Turf,85
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),10,56-50,0,Lisboa,R L Moore,J & T Gosden,10,3,9.2,N,N,N,N,73,109,1m 1f 209y,10,4, Good,87,0,0,6,9.0,Y,Flat,Turf,72
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),1,4-46,6,Miller Spirit,T P Queally,G L Moore,26,3,9.7,N,N,N,N,78,133,1m 1f 209y,10,4, Good,88,1,4,7,8.0,Y,Flat,Turf,66
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),5,635,5,Mythical Guest,Jim Crowley,G G Margarson,37,3,9.6,N,N,N,N,77,137,1m 1f 209y,10,4, Good,87,0,-1,8,7.0,Y,Flat,Turf,56
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),2,53-26,6,Ribal,Hollie Doyle,A M Balding,65,3,9.8,Y,N,N,N,79,142,1m 1f 209y,10,4, Good,92,0,0,9,6.0,Y,Flat,Turf,56
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),7,9321-41,1,Entrancement,J P Spencer,D Menuisier,63,3,9.1,N,N,Y,N,81,250,1m 1f 209y,10,4, Good,87,1,4,10,1.0,Y,Flat,Turf,42
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,-,-,Finans Bay,D J O'Keeffe,H De Bromhead,42,6,11.12,N,N,N,N,-,61,2m 188y,19,-, Good,0,0,36,1,15.0,N,Jump,Turf,-
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,00-,-,Ivasecret,S D Torrens,J J Hanlon,88,5,11.12,N,N,N,N,-,60,2m 188y,19,-, Good,43,0,24,2,17.0,N,Jump,Turf,-
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,36/,/,Riqaaby,J J Slevin,Liz Doyle,157,7,10.11,N,N,N,N,-,112,2m 188y,19,-, Good,0,0,24,3,12.0,N,Jump,Turf,-
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,4P/4-8,8,Lets Do This,D F O'Regan,C Collins,20,6,11.4,N,N,N,N,-,130,2m 188y,19,-, Good,96,0,-8,4,9.0,N,Jump,Turf,49
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,5773-3,3,Baby Chou,S F O'Keeffe,Mrs J Harrington,65,5,10.11,N,N,N,N,-,146,2m 188y,19,-, Good,118,0,-2,5,7.0,N,Jump,Turf,95
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,8,8,The Border Boy,Reserve 2,S Aherne,36,6,11.4,N,N,N,N,-,61,2m 188y,19,-, Good,0,0,-3,6,16.0,N,Jump,Turf,-
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,7-8,8,Walkonthebriteside,B Hayes,J C McConnell,67,5,11.4,N,N,N,N,-,60,2m 188y,19,-, Good,95,0,2,7,18.0,N,Jump,Turf,52
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,4/54-3C,C,Pahlavi,J S McGarvey,J J Hanlon,16,6,11.4,N,N,N,N,-,185,2m 188y,19,-, Good,114,0,4,8,3.0,N,Jump,Turf,76
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,1/110-,-,Encanto Bruno,B W Harvey,J C McConnell,115,5,11.12,N,N,Y,N,-,207,2m 188y,19,-, Good,0,0,5,9,2.0,N,Jump,Turf,-
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,092,2,Fox Leicester,E Walsh,J M Burke,17,7,11.12,N,N,N,N,-,168,2m 188y,19,-, Good,115,0,0,10,4.0,N,Jump,Turf,55
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,8,8,Oneforgonzo,P T Enright,S Aherne,28,5,11.4,N,N,N,N,-,73,2m 188y,19,-, Good,97,0,-3,11,14.0,N,Jump,Turf,59
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,P-P36,6,Atreides,L A McKenna,Colm Murphy,17,5,11.4,N,N,N,N,-,161,2m 188y,19,-, Good,118,0,2,12,5.0,N,Jump,Turf,74
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,3U-P,P,Longagoanfarbehind,Reserve 1,S Fahey,58,6,11.4,N,N,N,N,-,116,2m 188y,19,-, Good,0,0,5,13,10.0,N,Jump,Turf,-
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,644/545-,-,Dutch Schultz,K M Donoghue,G P Cromwell,90,6,11.12,N,N,N,N,115,147,2m 188y,19,-, Good,115,0,0,14,6.0,N,Jump,Turf,81
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,32323-6,6,Fameaftertheglory,S W Flanagan,G P Cromwell,58,7,11.12,Y,N,N,N,116,136,2m 188y,19,-, Good,127,0,0,15,8.0,N,Jump,Turf,107
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,84338-,-,Six Ace,J W Kennedy,G Elliott,268,5,11.4,N,N,N,N,-,115,2m 188y,19,-, Good,0,0,-2,16,11.0,N,Jump,Turf,-
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,00-8,8,Victory Star,A P Heskin,J J Hanlon,17,6,11.12,N,N,N,N,-,80,2m 188y,19,-, Good,68,0,4,17,13.0,N,Jump,Turf,-
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,12-,-,Now Is The Hour,D E Mullins,G P Cromwell,118,6,11.4,N,N,N,N,-,256,2m 188y,19,-, Good,0,0,-7,18,1.0,N,Jump,Turf,-
Bellewstown,20230708,17:30,Bar One Racing Price Boosts All Channels Maiden Hurdle,-,-,-,Maple Meadow,Reserve 3,Colm Murphy,-,5,11.4,N,N,N,N,-,60,2m 188y,19,-, Good,0,0,0,19,19.0,N,Jump,Turf,-
Naas,20230708,17:40,Care At Home Services Handicap (47-65),14,0803,3,Get Set Jet,M P Sheehy,R O'Sullivan,23,3,9.1,N,N,N,N,59,111,1m 2f 63y,19,-, Good,67,0,11,1,6.0,Y,Flat,Turf,57
Naas,20230708,17:40,Care At Home Services Handicap (47-65),1,0-705,5,Katonah,C T Keane,N Meade,23,3,10.0,N,N,N,N,63,66,1m 2f 63y,19,-, Good,67,0,9,2,11.0,Y,Flat,Turf,56
Naas,20230708,17:40,Care At Home Services Handicap (47-65),17,004,4,Td's Approach,Reserve 2,Ciaran Murphy,12,3,9.7,N,N,N,N,56,123,1m 2f 63y,19,-, Good,69,0,-5,3,5.0,Y,Flat,Turf,36
Naas,20230708,17:40,Care At Home Services Handicap (47-65),7,4-80024,4,Miss Langmore,Reserve 1,J C McConnell,12,3,8.12,N,N,N,N,47,186,1m 2f 63y,19,-, Good,66,0,6,4,2.0,Y,Flat,Turf,57
Naas,20230708,17:40,Care At Home Services Handicap (47-65),15,8900-26,6,Hialeah,N G McCullagh,Charles Weld,24,3,10.0,Y,N,N,N,63,152,1m 2f 63y,19,-, Good,66,0,4,5,3.0,Y,Flat,Turf,56
Naas,20230708,17:40,Care At Home Services Handicap (47-65),10,0-0008,8,Game Eagle,Reserve 3,A Slattery,12,3,8.12,N,N,N,N,47,41,1m 2f 63y,19,-, Good,67,0,1,6,17.0,Y,Flat,Turf,17
Naas,20230708,17:40,Care At Home Services Handicap (47-65),5,060-783,3,Givemefive,B M Coen,J P Murtagh,33,3,10.0,N,N,N,N,63,75,1m 2f 63y,19,-, Good,64,0,0,7,9.0,Y,Flat,Turf,53
Naas,20230708,17:40,Care At Home Services Handicap (47-65),6,0-004,4,Lucky Question,R C Colgan,S Lavery,33,3,9.1,N,N,N,N,50,96,1m 2f 63y,19,-, Good,64,0,-1,8,7.0,Y,Flat,Turf,52
Naas,20230708,17:40,Care At Home Services Handicap (47-65),19,06-00,0,Ano Manna,L F Roche,J Feane,30,3,9.4,N,N,N,N,53,46,1m 2f 63y,19,-, Good,62,0,2,9,14.0,Y,Flat,Turf,30
Naas,20230708,17:40,Care At Home Services Handicap (47-65),11,9-08204,4,Water Mint,Tom Kiely Marshall,J G Murphy,15,3,8.12,N,N,N,N,47,85,1m 2f 63y,19,-, Good,68,0,7,10,8.0,Y,Flat,Turf,41
Naas,20230708,17:40,Care At Home Services Handicap (47-65),12,08-8841,1,Sapristi,J A Powell,John O'Donoghue,37,3,9.13,N,N,Y,N,62,250,1m 2f 63y,19,-, Good,75,0,12,11,1.0,Y,Flat,Turf,52
Naas,20230708,17:40,Care At Home Services Handicap (47-65),9,606577,7,Tasmanian Girl,Jessica O'Gorman,Aengus King,15,3,8.12,N,N,N,N,47,35,1m 2f 63y,19,-, Good,68,0,7,12,18.0,Y,Flat,Turf,45
Naas,20230708,17:40,Care At Home Services Handicap (47-65),4,070565,5,Silkies Sib,R P Whelan,T Doyle,20,3,9.7,N,N,N,N,56,130,1m 2f 63y,19,-, Good,74,0,11,13,4.0,Y,Flat,Turf,48
Naas,20230708,17:40,Care At Home Services Handicap (47-65),18,0-095,5,Lilac Lady,D P McDonogh,M C Grassick,37,3,8.12,N,N,N,N,47,50,1m 2f 63y,19,-, Good,58,0,2,14,12.0,Y,Flat,Turf,-
Naas,20230708,17:40,Care At Home Services Handicap (47-65),3,8-70,0,Kirkuila,R P Cleary,J M Barrett,20,3,9.13,N,N,N,N,62,67,1m 2f 63y,19,-, Good,70,0,10,15,10.0,Y,Flat,Turf,56
Naas,20230708,17:40,Care At Home Services Handicap (47-65),2,08-4280,0,Slaney Tide,L T McAteer,J S Bolger,33,3,9.12,N,N,N,N,61,46,1m 2f 63y,19,-, Good,73,0,0,16,13.0,Y,Flat,Turf,38
Naas,20230708,17:40,Care At Home Services Handicap (47-65),16,0000,0,Ahsuruknowurself,R Whearty,P W Flynn,80,3,8.12,N,N,N,N,47,14,1m 2f 63y,19,-, Good,70,0,-1,17,19.0,Y,Flat,Turf,-
Naas,20230708,17:40,Care At Home Services Handicap (47-65),13,06-1907,7,Where R U Now Bob,D McMonagle,R Sweeney,59,3,9.3,N,N,N,N,52,46,1m 2f 63y,19,-, Good,63,0,-1,18,15.0,Y,Flat,Turf,-
Naas,20230708,17:40,Care At Home Services Handicap (47-65),8,0-00,0,Chica Linda,G M Ryan,M Fahey,81,3,9.2,N,N,N,N,51,46,1m 2f 63y,19,-, Good,54,0,4,19,16.0,Y,Flat,Turf,-
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),7,62-3633,3,Burj Malinka,Mia Nicholls,Adrian Nicholls,50,5,9.7,N,N,N,N,68,160,5f 182y,12,5, Good,83,-1,7,1,7.0,Y,Flat,Turf,67
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),12,03-9467,7,Buckshaw Village,Jonathan Fisher,R A Fahey,24,4,9.1,N,N,N,N,71,89,5f 182y,12,5, Good,84,-1,8,2,12.0,Y,Flat,Turf,23
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),2,732231,1,Giselles Izzy,Taylor Fisher,I Jardine,9,4,9.0,N,N,Y,N,61,288,5f 182y,12,5, Good,82,1,-7,3,1.0,Y,Flat,Turf,73
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),10,042187,7,Brian The Snail,Laura Coughlan,P Morris,8,9,9.1,N,N,Y,N,62,122,5f 182y,12,5, Good,85,0,0,4,11.0,Y,Flat,Turf,68
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),1,633316,6,Thaki,Connor Planas,K Scott,30,6,9.6,N,N,Y,N,67,228,5f 182y,12,5, Good,83,0,0,5,2.0,Y,Flat,Turf,66
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),9,16-7063,3,Beauty Choice,Lewis Chalkley,M & D Easterby,8,6,9.11,N,N,Y,N,72,210,5f 182y,12,5, Good,81,0,0,6,3.0,Y,Flat,Turf,58
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),4,076763,3,Gobi Sunset,Luke Catton,Charlie Johnston,16,6,9.11,N,N,Y,N,72,204,5f 182y,12,5, Good,81,0,-2,7,4.0,Y,Flat,Turf,40
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),6,024160,0,Street Life,Aiden Brookes,P Morris,8,6,9.4,N,N,Y,N,65,155,5f 182y,12,5, Good,82,0,2,8,8.0,Y,Flat,Turf,55
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),3,38-2240,0,Langholm,Rhys Elliott,M Dods,28,7,9.2,N,N,N,Y,63,170,5f 182y,12,5, Good,83,1,-11,9,6.0,Y,Flat,Turf,71
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),8,441240,0,Wee Fat Mac,Alexander Fielding,I Jardine,9,4,9.1,N,N,Y,N,62,183,5f 182y,12,5, Good,82,1,-7,10,5.0,Y,Flat,Turf,57
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),11,845760,0,Shallow Hal,Brandon Wilkie,K R Burke,33,7,9.6,N,N,Y,N,67,123,5f 182y,12,5, Good,74,0,5,11,10.0,Y,Flat,Turf,37
Carlisle,20230708,17:45,Great North Air Ambulance Apprentice Handicap (Class 5),5,5-08686,6,True Jem,Sam Feilden,K R Burke,10,4,9.9,N,N,Y,N,70,134,5f 182y,12,5, Good,75,-1,3,12,9.0,Y,Flat,Turf,40
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),8,199171,1,Eagle Eyed Freddie,Daniel Muscutt,M Appleby,36,5,10.2,N,N,Y,N,60,178,1m 53y,11,6, Good To Firm,61,0,12,1,4.0,Y,Flat,Turf,56
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),2,124334,4,Victoria Falls,R Coakley,H Palmer,25,4,10.3,N,N,N,N,61,141,1m 53y,11,6, Good To Firm,65,0,9,2,7.0,Y,Flat,Turf,56
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),7,500-648,8,Royal Prospect,Barry McHugh,L A Mullaney,8,8,9.9,N,N,Y,N,53,145,1m 53y,11,6, Good To Firm,66,-1,8,3,6.0,Y,Flat,Turf,53
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),3,326901,1,Blue Collar Lad,Billy Loughnane,R Brisland,35,4,10.3,N,N,Y,N,61,180,1m 53y,11,6, Good To Firm,66,0,5,4,3.0,Y,Flat,Turf,55
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),4,232364,4,Kodebreaker,J Mitchell,M Herrington,15,4,10.0,N,N,Y,N,58,178,1m 53y,11,6, Good To Firm,66,0,6,5,5.0,Y,Flat,Turf,57
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),9,749625,5,Kenilworth King,George Downing,Eve Johnson Houghton,12,4,10.0,N,N,N,N,58,184,1m 53y,11,6, Good To Firm,65,0,10,6,2.0,Y,Flat,Turf,5
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),6,677455,5,Gypsy Nation,Theodore Ladd,M Appleby,46,3,8.7,N,N,N,N,45,79,1m 53y,11,6, Good To Firm,63,0,-5,7,9.0,Y,Flat,Turf,-
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),5,840-648,8,Al Hargah,Alec Voikhansky,R Hannon,28,3,9.9,N,N,N,N,62,80,1m 53y,11,6, Good To Firm,65,-1,4,8,8.0,Y,Flat,Turf,51
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),1,7543-21,1,Graffiti,Liam Wright,G Brown,31,4,10.3,N,N,Y,N,61,275,1m 53y,11,6, Good To Firm,68,0,7,9,1.0,Y,Flat,Turf,46
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),11,97-98,8,Fantastic Artist,Dane O'Neill,A Stronge,12,3,9.0,N,N,N,N,53,73,1m 53y,11,6, Good To Firm,59,0,-8,10,10.0,Y,Flat,Turf,-
Leicester,20230708,17:50,Curve Theatre Handicap (Class 6),10,68-6086,6,Rhea Of The Year,Darragh Keenan,R Eddery,7,3,8.9,N,N,N,N,48,42,1m 53y,11,6, Good To Firm,60,0,-4,11,11.0,Y,Flat,Turf,39
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,3850-51,1,Rock On Seamie,P T Enright,R Hackett,20,8,10.1,N,N,Y,N,120,231,2m 188y,19,-, Good,143,0,-4,1,4.0,Y,Jump,Turf,114
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,42132-2,2,By Your Side,Rachael Blackmore,G Elliott,20,4,10.5,Y,N,N,N,119,234,2m 188y,19,-, Good,143,0,-9,2,3.0,Y,Jump,Turf,130
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,22FF4-R,R,Tom Mcgreevy,Reserve 2,Liz Doyle,36,8,10.3,N,N,Y,N,113,221,2m 188y,19,-, Good,144,0,-15,3,5.0,Y,Jump,Turf,121
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,6604-11,1,Set Point,J W Kennedy,G Elliott,36,5,10.13,N,N,Y,N,123,283,2m 188y,19,-, Good,136,0,-12,4,1.0,Y,Jump,Turf,114
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,21435-1,1,My Gaffer,D E Mullins,J P Ryan,43,5,10.8,N,N,N,N,118,159,2m 188y,19,-, Good,145,0,-5,5,9.0,Y,Jump,Turf,123
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,52/132-3,3,Weddell Sea,P J O'Hanlon,A McNamara,33,5,10.7,N,N,N,N,117,186,2m 188y,19,-, Good,144,0,2,6,6.0,Y,Jump,Turf,115
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,3/12270-,-,Wajaaha,L A McKenna,P J McKenna,14,8,10.13,N,N,N,N,123,52,2m 188y,19,-, Good,144,0,12,7,18.0,Y,Jump,Turf,118
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,2-24330,0,Effernock Fizz,D F O'Regan,C Collins,2,8,11.8,N,Y,Y,Y,132,128,2m 188y,19,-, Good,140,0,12,8,12.0,Y,Jump,Turf,69
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,1/0P00-8,8,Vultan,Reserve 3,A J Martin,31,6,10.3,N,N,N,N,113,37,2m 188y,19,-, Good,122,0,6,9,19.0,Y,Jump,Turf,83
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,4U059U-,-,Global Export,P M O'Brien,G P Cromwell,34,5,10.8,N,N,N,N,118,59,2m 188y,19,-, Good,142,0,19,10,17.0,Y,Jump,Turf,107
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,0P08/00-,-,Tronador,B W Harvey,G Elliott,15,7,11.1,N,Y,Y,N,125,127,2m 188y,19,-, Good,80,0,22,11,13.0,Y,Jump,Turf,65
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,61/2149-,-,Rich Belief,D Meyler,K Thornton,15,6,11.2,N,N,N,N,126,130,2m 188y,19,-, Good,116,0,19,12,11.0,Y,Jump,Turf,127
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,934355/,/,Great Bear,D J O'Keeffe,H De Bromhead,438,7,11.0,N,N,Y,N,124,173,2m 188y,19,-, Good,0,0,5,13,7.0,Y,Jump,Turf,-
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,61014-2,2,Magnor Glory,M J M O'Sullivan,T O'Brien,55,7,11.12,Y,N,Y,N,136,246,2m 188y,19,-, Good,137,0,5,14,2.0,Y,Jump,Turf,117
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,5F75-70,0,Wouldn't You Agree,Reserve 1,E Griffin,18,9,10.6,N,N,Y,N,116,83,2m 188y,19,-, Good,141,0,-13,15,15.0,Y,Jump,Turf,96
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,31246-4,4,Ifiwerearichman,S F O'Keeffe,P Nolan,38,5,10.11,Y,N,Y,N,121,160,2m 188y,19,-, Good,142,0,-6,16,8.0,Y,Jump,Turf,120
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,66584-,-,Sundial,A P Kelly,P Roche,116,4,10.4,N,N,N,N,118,75,2m 188y,19,-, Good,141,0,0,17,16.0,Y,Jump,Turf,90
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,12135-,-,Amir Kabir,K M Donoghue,G Elliott,71,6,11.12,N,N,N,N,136,152,2m 188y,19,-, Good,139,0,0,18,10.0,Y,Jump,Turf,116
Bellewstown,20230708,18:00,Bar One Racing 'Bellewstown' Handicap Hurdle,-,1185-,-,Cougar,S D Torrens,P Roche,89,4,10.9,N,N,Y,N,123,95,2m 188y,19,-, Good,143,0,-3,19,14.0,Y,Jump,Turf,96
Nottingham,20230708,18:12,Daily Charged Up Offers At Rhino.Bet Handicap (Female Amateur Jockeys) (Class 6),4,05-8721,1,Just Hiss,Mrs Emily Roberts,T D Easterby,8,10,10.11,N,N,Y,N,67,290,1m 2f 50y,9,6, Good To Firm,63,0,1,1,1.0,Y,Flat,Turf,37
Nottingham,20230708,18:12,Daily Charged Up Offers At Rhino.Bet Handicap (Female Amateur Jockeys) (Class 6),6,4231-02,2,Point Louise,Miss Serena Brotherton,M & D Easterby,8,5,10.5,N,N,N,N,61,146,1m 2f 50y,9,6, Good To Firm,56,0,-6,2,6.0,Y,Flat,Turf,23
Nottingham,20230708,18:12,Daily Charged Up Offers At Rhino.Bet Handicap (Female Amateur Jockeys) (Class 6),8,87-3324,4,Barney's Angel,Miss Alice Stevens,Ian Williams,12,4,10.6,N,N,N,N,62,198,1m 2f 50y,9,6, Good To Firm,61,0,15,3,3.0,Y,Flat,Turf,-
Nottingham,20230708,18:12,Daily Charged Up Offers At Rhino.Bet Handicap (Female Amateur Jockeys) (Class 6),5,2064-55,5,Irv,Miss Becky Smith,Micky Hammond,48,7,9.13,N,N,Y,N,55,168,1m 2f 50y,9,6, Good To Firm,66,-1,21,4,5.0,Y,Flat,Turf,61
Nottingham,20230708,18:12,Daily Charged Up Offers At Rhino.Bet Handicap (Female Amateur Jockeys) (Class 6),1,836046,6,Her Way,Miss Amy Collier,Gemma Tutty,16,5,9.8,Y,N,Y,N,50,176,1m 2f 50y,9,6, Good To Firm,59,0,-10,5,4.0,Y,Flat,Turf,48
Nottingham,20230708,18:12,Daily Charged Up Offers At Rhino.Bet Handicap (Female Amateur Jockeys) (Class 6),3,03-7190,0,Dogged,Miss Alex Garven,R Menzies,10,6,10.6,N,N,N,N,62,48,1m 2f 50y,9,6, Good To Firm,63,-2,25,6,9.0,Y,Flat,Turf,27
Nottingham,20230708,18:12,Daily Charged Up Offers At Rhino.Bet Handicap (Female Amateur Jockeys) (Class 6),9,840970,0,Straitouttacompton,Miss Aaliyah Bowers-Carter,M C Chapman,25,7,9.4,N,N,N,N,45,52,1m 2f 50y,9,6, Good To Firm,57,-1,17,7,8.0,Y,Flat,Turf,-
Nottingham,20230708,18:12,Daily Charged Up Offers At Rhino.Bet Handicap (Female Amateur Jockeys) (Class 6),2,860-921,1,Let Her Loose,Miss Brodie Hampson,A Watson,11,6,10.8,N,N,N,N,64,243,1m 2f 50y,9,6, Good To Firm,61,0,-6,8,2.0,Y,Flat,Turf,49
Nottingham,20230708,18:12,Daily Charged Up Offers At Rhino.Bet Handicap (Female Amateur Jockeys) (Class 6),7,300504,4,Adaayinourlife,Miss Megan Jordan,M D I Usher,12,4,9.4,N,N,N,N,46,129,1m 2f 50y,9,6, Good To Firm,60,0,-14,9,7.0,Y,Flat,Turf,-
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),8,1,1,Jungle Mate,S A Gray,K A Ryan,50,2,9.8,N,N,N,N,-,120,5f 182y,11,2, Good,88,2,3,1,5.0,N,Flat,Turf,50
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),10,18,8,Ganesha,Ryan Sexton,Phillip Makin,17,2,9.8,N,N,N,N,82,141,5f 182y,11,2, Good,88,-1,3,2,3.0,N,Flat,Turf,79
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),5,3,3,That's For Sure,A Elliott,K R Burke,17,2,9.4,N,N,N,N,-,122,5f 182y,11,2, Good,84,2,0,3,4.0,N,Flat,Turf,49
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),1,71,1,Rich Glory,Callum Rodriguez,E Bethell,23,2,9.1,N,N,Y,N,-,210,5f 182y,11,2, Good,86,3,3,4,2.0,N,Flat,Turf,66
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),7,5,5,Action Plan,P J McDonald,K R Burke,24,2,9.4,Y,N,N,N,-,92,5f 182y,11,2, Good,80,2,-3,5,8.0,N,Flat,Turf,35
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),3,67,7,Peaceful Protest,A Mullen,T D Easterby,14,2,9.2,N,N,N,N,-,100,5f 182y,11,2, Good,70,0,-2,6,7.0,N,Flat,Turf,58
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),4,-,-,Close Connection,Connor Beasley,M Dods,14,2,9.4,N,N,N,N,-,73,5f 182y,11,2, Good,44,3,0,7,9.0,N,Flat,Turf,12
